,SUM_TAXEXCLUSIVEAMOUNT,SUM_TAXINCLUSIVEAMOUNT,INVOICE_COUNT,CURRENCY_CAD,CURRENCY_CHF,CURRENCY_CNY,CURRENCY_EUR,CURRENCY_GBP,CURRENCY_HUF,CURRENCY_PLN,CURRENCY_RON,CURRENCY_SEK,CURRENCY_USD,MIN_INV_PERIOD,MAX_INV_PERIOD
240692012,2027627553.0,2442396381.0,521,0,0,0,0,0,1,0,0,0,0,-50,61
240692014,1435873.3499999994,1471898.3499999994,51,0,0,0,1,0,1,0,0,0,0,-35,8
240692025,9580000.0,9580000.0,23,0,0,0,0,0,1,0,0,0,0,0,8
240695709,578379041.0,734405978.0,626,0,0,0,0,0,1,0,0,0,0,-71,93
240695711,28990000.0,28990000.0,4,0,0,0,0,0,1,0,0,0,0,-4,30
240706760,9523253.0,10112461.0,33,0,0,0,1,0,1,0,0,0,0,-19,43
240706761,2503600.0,3179570.0,5,0,0,0,0,0,1,0,0,0,0,0,28
240706767,484366583.0,607469034.0,392,0,0,0,0,0,1,0,0,0,0,-7,57
240706776,8172218.0,9912166.0,29,0,0,0,0,0,1,0,0,0,0,-19,8
240706780,19871626.0,25234824.0,263,0,0,0,0,0,1,0,0,0,0,-27,91
240714212,107473183.0,136138482.0,1742,0,0,0,0,0,1,0,0,0,0,-24,32
240735286,7815320.0,9925457.0,130,0,0,0,0,0,1,0,0,0,0,0,30
240797263,193994608.0,242472058.0,133,0,0,0,0,0,1,0,0,0,0,-31,92
240797267,32449744.0,35207050.0,255,0,0,0,0,0,1,0,0,0,0,0,21
240797315,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,22,22
240813885,4298956.0,4298956.0,72,0,0,0,0,0,1,0,0,0,0,-23,46
240826773,3665110.0,3665110.0,105,0,0,0,0,0,1,0,0,0,0,-40,30
240826775,67243.04999999999,67243.04999999999,34,0,0,0,1,0,0,0,0,0,0,0,31
240826778,15152116.0,19243188.0,220,0,0,0,0,0,1,0,0,0,0,-13,52
240826781,227900.0,227900.0,3,0,0,0,0,0,1,0,0,0,0,15,28
240826783,12160010.0,12160010.0,144,0,0,0,0,0,1,0,0,0,0,-5,8
240832693,8416134.0,10688495.0,33,0,0,0,0,0,1,0,0,0,0,0,0
240832695,117812720.0,146139155.0,97,0,0,0,0,0,1,0,0,0,0,-11,33
240832699,2952584.0,2952569.0,425,0,0,0,0,0,1,0,0,0,0,0,0
240832706,303450.0,385380.0,14,0,0,0,0,0,1,0,0,0,0,0,32
240832708,72166300.0,91651204.0,108,0,0,0,0,0,1,0,0,0,0,0,10
240832709,154760222.0,165766871.0,52,0,0,0,0,0,1,0,0,0,0,-12,82
240832723,126678389.64999998,160873157.07,316,0,0,0,1,0,1,0,0,0,0,0,39
240856805,80016096.0,101615389.0,60,0,0,0,0,0,1,0,0,0,0,-85,30
240856807,98492924.78,98766976.78,100,0,0,0,1,0,1,0,0,0,1,-14,21
240856809,2835608.0,3396485.0,703,0,0,0,0,0,1,0,0,0,0,-43,9
240856811,12415000.0,15767050.0,14,0,0,0,0,0,1,0,0,0,0,-10,15
240856815,1073750.0,1073750.0,14,0,0,0,0,0,1,0,0,0,0,28,32
240856825,41145000.0,52254150.0,95,0,0,0,0,0,1,0,0,0,0,9,16
240856827,18012000.0,19207560.0,33,0,0,0,0,0,1,0,0,0,0,8,27
240856833,12108928.0,15378330.0,37,0,0,0,0,0,1,0,0,0,0,0,15
240856846,7341443.0,9323644.0,81,0,0,0,0,0,1,0,0,0,0,-1,15
240856860,40096817.0,50922959.0,166,0,0,0,0,0,1,0,0,0,0,0,30
240856870,11919454.0,15137714.0,75,0,0,0,0,0,1,0,0,0,0,-5,12
240856884,14938000.0,14951500.0,265,0,0,0,0,0,1,0,0,0,0,-143,61
240875701,1288000.0,1635760.0,19,0,0,0,0,0,1,0,0,0,0,5,33
240875704,2812153.0,3564668.0,46,0,0,0,0,0,1,0,0,0,0,-62,8
240875708,6958091.0,8836678.0,15,0,0,0,1,0,1,0,0,0,0,-2,41
240875713,32638832.0,39953945.0,82,0,0,0,0,0,1,0,0,0,0,0,15
240875717,5713541.0,7256200.0,30,0,0,0,0,0,1,0,0,0,0,9,21
240875720,7006698.0,7006698.0,68,0,0,0,0,0,1,0,0,0,0,8,30
240875729,5307172.0,6735486.0,66,0,0,0,0,0,1,0,0,0,0,0,30
240875733,191305153.0,242957532.0,413,0,0,0,0,0,1,0,0,0,0,-14,31
240875746,5509358.0,6310566.0,61,0,0,0,0,0,1,0,0,0,0,-10,15
240888127,11722942.0,13653355.0,223,0,0,0,0,0,1,0,0,0,0,-47,36
240888129,97896040.0,124323650.0,95,0,0,0,0,0,1,0,0,0,0,0,59
240888133,52964450.0,67264852.0,35,0,0,0,0,0,1,0,0,0,0,40,47
240888140,33054000.0,34186380.0,110,0,0,0,0,0,1,0,0,0,0,1,30
240888145,5565314.0,5565314.0,49,0,0,0,0,0,1,0,0,0,0,-17,15
240888146,12392500.0,15738475.0,19,0,0,0,0,0,1,0,0,0,0,3,8
240894239,6340765.0,6340765.0,150,0,0,0,0,0,1,0,0,0,0,-25,23
240894244,750000.0,750000.0,8,0,0,0,0,0,1,0,0,0,0,5,15
240894250,23508358.0,29855616.0,26,0,0,0,0,0,1,0,0,0,0,8,8
240894269,24501019.0,28565328.0,251,0,0,0,0,0,1,0,0,0,0,-46,20
240924219,193564.0,243532.0,29,0,0,0,0,0,1,0,0,0,0,0,31
240924226,6803420.0,6803420.0,53,0,0,0,0,0,1,0,0,0,0,0,8
240924236,174000.0,174000.0,20,0,0,0,1,0,0,0,0,0,0,0,24
240924239,237449323.0,280299907.0,343,0,0,0,1,0,1,0,0,0,0,-87,30
240924244,51762455.0,53720826.0,52,0,0,0,0,0,1,0,0,0,0,-13,7
240924254,18403720.0,18403720.0,115,0,0,0,0,0,1,0,0,0,0,0,78
240924259,24962873.54,31702869.0,130,0,0,0,1,0,1,0,0,0,0,-62,160
240924264,36702665.0,36702665.0,5268,0,0,0,0,0,1,0,0,0,0,-11,394
240924269,113600.0,144272.0,2,0,0,0,0,0,1,0,0,0,0,5,15
240924273,732689665.0,777739998.0,120,0,0,0,0,0,1,0,0,0,0,-44,61
240924275,8419046.0,10692190.0,47,0,0,0,0,0,1,0,0,0,0,8,30
240924281,281481.0,357480.0,3,0,0,0,0,0,1,0,0,0,0,0,4
240924298,52603857.0,56861155.0,10,0,0,0,0,0,1,0,0,0,0,-42,15
240924299,182620344.0,201417670.0,56,0,0,0,0,0,1,0,0,0,0,0,30
240924306,175258037.0,208397885.0,239,0,0,0,0,0,1,0,0,0,0,-188,365
240924318,4273686.0,5427538.0,83,0,0,0,0,0,1,0,0,0,0,0,30
240924327,69118350.0,83190305.0,109,0,0,0,0,0,1,0,0,0,0,0,15
240924343,117939624.0,148973323.0,137,0,0,0,0,0,1,0,0,0,0,0,30
240924345,3937.0,5000.0,1,0,0,0,0,0,1,0,0,0,0,9,9
240937156,218335806.0,233873292.0,143,0,0,0,0,0,1,0,0,0,0,-125,30
240937170,5350000.0,6794500.0,6,0,0,0,0,0,1,0,0,0,0,1,19
240937188,175150.0,175162.0,61,0,0,0,0,0,1,0,0,0,0,0,1
240937196,152902500.0,194186175.0,70,0,0,0,0,0,1,0,0,0,0,2,32
240937198,10846430.0,13757899.0,138,0,0,0,0,0,1,0,0,0,0,0,59
240954717,200656220.0,254833390.0,29,0,0,0,0,0,1,0,0,0,0,-6,30
240954737,19475278.0,24733603.0,15,0,0,0,0,0,1,0,0,0,0,1,8
240954742,234836.0,234837.0,19,0,0,0,0,0,1,0,0,0,0,-13,0
240954750,22729367.0,22729370.0,109,0,0,0,0,0,1,0,0,0,0,-35,8
240954758,401591044.0,502629027.29,1010,0,0,0,1,0,1,0,0,0,0,-111,30
240975196,16397000.0,20824190.0,38,0,0,0,0,0,1,0,0,0,0,7,44
240975211,195015473.5,212840274.23000002,227,0,0,0,1,0,1,0,0,0,0,-10,43
240975216,4486412.0,5697750.0,19,0,0,0,0,0,1,0,0,0,0,0,30
240975226,9411230.0,11952260.0,6,0,0,0,0,0,1,0,0,0,0,0,30
240975228,41662310.0,48856460.0,28,0,0,0,0,0,1,0,0,0,0,-18,30
240975238,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0
240975240,19052000.0,23791040.0,36,0,0,0,0,0,1,0,0,0,0,0,90
240975242,10370380.0,10370380.0,35,0,0,0,0,0,1,0,0,0,0,6,8
240975243,222469.0,282535.0,14,0,0,0,0,0,1,0,0,0,0,0,34
240975245,9659082.0,11600801.0,1019,0,0,0,0,0,1,0,0,0,0,-51,355
240975247,2668740.0,2709716.0,41,0,0,0,0,0,1,0,0,0,0,-31,8
240975249,184463929.0,234263714.83,127,0,0,0,1,0,1,0,0,0,0,-189,53
240975251,13791353.0,13791353.0,530,0,0,0,0,0,1,0,0,0,0,-8,30
240975261,21914500.0,21914500.0,67,0,0,0,0,0,1,0,0,0,0,0,44
240975266,11642967.0,14754169.0,144,0,0,0,0,0,1,0,0,0,0,-21,61
240975272,75618128.0,92762141.0,68,0,0,0,0,0,1,0,0,0,0,-8,16
240975278,22330750.0,28360060.0,122,0,0,0,0,0,1,0,0,0,0,-13,30
240975280,97463373.0,123778483.0,139,0,0,0,1,0,1,0,0,0,0,0,35
240975284,50589786.0,64249030.0,28,0,0,0,0,0,1,0,0,0,0,-11,29
240975287,19762689.0,25098615.0,185,0,0,0,0,0,1,0,0,0,0,-11,15
240975299,7160104.0,7160104.0,91,0,0,0,0,0,1,0,0,0,0,-250,48
240975302,66096440.0,83942470.0,40,0,0,0,0,0,1,0,0,0,0,-26,8
240975306,117094385.0,148709869.0,37,0,0,0,0,0,1,0,0,0,0,4,10
240975321,1668755.0,2107505.0,31,0,0,0,1,0,1,0,0,0,1,-51,8
240975327,115890939.0,138541493.0,124,0,0,0,0,0,1,0,0,0,0,-4,376
240975329,140000.0,140000.0,1,0,0,0,0,0,1,0,0,0,0,7,7
240975336,30566205.0,34938525.0,117,0,0,0,0,0,1,0,0,0,0,-9,30
240975343,87258700.0,87383591.0,724,0,0,0,0,0,1,0,0,0,0,-56,30
240975344,23092217.0,29327116.0,762,0,0,0,0,0,1,0,0,0,0,-8,30
240975348,20134767.0,25529367.0,26,0,0,0,0,0,1,0,0,0,0,-228,44
240975351,2200000.0,2794000.0,1,0,0,0,0,0,1,0,0,0,0,7,7
240975353,34016.0,43200.0,1,0,0,0,0,0,1,0,0,0,0,0,0
240975355,27359280.0,27359280.0,9,0,0,0,0,0,1,0,0,0,0,15,15
240983535,500.0,635.0,1,0,0,0,0,0,1,0,0,0,0,0,0
240983545,11386400.0,11597702.0,85,0,0,0,0,0,1,0,0,0,0,-36,30
240983554,21424.52,27211.300000000003,4,0,0,0,1,0,1,0,0,0,0,-14,0
240983558,27587087.0,35035600.0,99,0,0,0,0,0,1,0,0,0,0,0,15
240983562,55079388.0,68173205.0,240,0,0,0,0,0,1,0,0,0,0,-6,30
240983564,29262525.0,37163415.0,115,0,0,0,0,0,1,0,0,0,0,-18,91
250583588,2143174.0,2143174.0,28,0,0,0,0,0,1,0,0,0,0,3,15
250583593,1641334.0,2053169.0,37,0,0,0,0,0,1,0,0,0,0,0,46
250583602,248360436.0,313743216.61,693,0,0,0,1,0,1,0,0,0,0,-8,43
250583609,15790500.0,15790500.0,38,0,0,0,0,0,1,0,0,0,0,-13,15
250583611,10928177.0,12220470.0,15,0,0,0,0,0,1,0,0,0,0,0,49
250583613,6667753.0,8355780.0,114,0,0,0,0,0,1,0,0,0,0,-3,15
250587312,963000.0,1007010.0,9,0,0,0,0,0,1,0,0,0,0,0,30
250587314,76501413.0,97114670.0,322,0,0,0,0,0,1,0,0,0,0,-20,30
250587320,10360.0,13157.0,2,0,0,0,0,0,1,0,0,0,0,21,21
250587322,206062401.0,261410324.0,1326,0,0,0,0,0,1,0,0,0,0,-30,57
250587331,432208.0,432208.0,1,0,0,0,0,0,1,0,0,0,0,10,10
250587333,15018253.0,15018253.0,1147,0,0,0,0,0,1,0,0,0,0,-338,30
250587339,9297280.119999994,9400395.719999999,1794,0,0,0,1,0,1,0,0,0,0,-242,8
250603733,29569000.0,29569000.0,158,0,0,0,0,0,1,0,0,0,0,-92,30
250603738,25906410.0,32793142.0,121,0,0,0,0,0,1,0,0,0,0,0,52
250603739,33920777.0,43079387.0,42,0,0,0,0,0,1,0,0,0,0,2,30
250603748,342156440.0,411524795.0,818,0,0,0,1,0,1,0,0,0,0,-307,61
250603750,194109472.0,244408501.0,300,0,0,0,1,0,1,0,0,0,0,-21,61
250603757,185000.0,185000.0,4,0,0,0,0,0,1,0,0,0,0,0,15
250603760,41810501.0,52883338.0,99,0,0,0,0,0,1,0,0,0,0,0,60
250603766,151214787.0,192036482.0,189,0,0,0,0,0,1,0,0,0,0,-13,46
250603769,2343168.0,2960193.0,41,0,0,0,0,0,1,0,0,0,0,0,8
250603772,47668.619999999995,47668.619999999995,23,0,0,0,1,0,0,0,0,0,0,14,76
250603780,54698942.0,55184939.0,202,0,0,0,0,0,1,0,0,0,0,-15,8
250603784,736249499.05,778952821.65,359,0,0,0,1,0,1,0,0,0,0,-31,31
250603794,218178955.0,277087274.0,90,0,0,0,0,0,1,0,0,0,0,4,30
250603806,38800205.0,49276202.0,763,0,0,0,0,0,1,0,0,0,0,-39,15
250603807,68941356.07,87547582.07,122,0,0,0,1,0,1,0,0,0,0,-113,8
250603813,36825749.0,46768704.0,50,0,0,0,0,0,1,0,0,0,0,0,30
250610542,135943947.0,167034244.0,105,0,0,0,0,0,1,0,0,0,0,0,34
250610561,193694881.0,237776145.0,1134,0,0,0,0,0,1,0,0,0,0,-38,284
250610564,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,30,30
250610566,371567.0,471890.0,1,0,0,0,0,0,1,0,0,0,0,2,2
250610567,30000.0,38100.0,1,0,0,0,0,0,1,0,0,0,0,13,13
250610601,48930414.36,60769683.53,349,0,0,0,1,0,1,0,0,0,0,0,58
250610609,84000.0,106680.0,9,0,0,0,0,0,1,0,0,0,0,8,28
250610613,63072217.44,79762258.74999999,1093,0,0,0,1,1,1,0,0,0,0,-38,30
250610614,1954711427.0,1957383385.0,131,0,0,0,0,0,1,0,0,0,0,-5,37
250610633,260579925.0,286628681.0,78,0,0,0,0,0,1,0,0,0,0,-1,30
250610645,57666582.0,73236557.0,224,0,0,0,0,0,1,0,0,0,0,-20,16
250610647,341477030.0,413652200.0,124,0,0,0,1,0,1,0,0,0,0,-5,59
250610652,109155440.36,137376362.36,1022,0,0,0,1,0,1,0,0,0,0,-36,69
250610669,120673284.0,135600905.0,334,0,0,0,0,0,1,0,0,0,0,-34,30
250610671,25622000.0,32404940.0,34,0,0,0,0,0,1,0,0,0,0,0,8
250610694,23946964.0,30412647.0,21,0,0,0,0,0,1,0,0,0,0,0,11
250610710,1237290.0,1571361.0,35,0,0,0,0,0,1,0,0,0,0,-6,8
250610711,899000.0,1141730.0,17,0,0,0,0,0,1,0,0,0,0,8,39
250610719,292871993.0,364000943.0,118,0,0,0,0,0,1,0,0,0,0,0,67
250610729,18959256.0,23370047.0,51,0,0,0,0,0,1,0,0,0,0,-1,30
250610733,136131417.0,172886892.0,212,0,0,0,0,0,1,0,0,0,0,-26,41
250610742,11182506.0,14201784.0,109,0,0,0,0,0,1,0,0,0,0,-84,69
250610749,4962.0,6300.0,2,0,0,0,0,0,1,0,0,0,0,0,0
250610751,77050.0,77050.0,10,0,0,0,0,0,1,0,0,0,0,0,8
250610756,58462168.0,74246954.0,10,0,0,0,0,0,1,0,0,0,0,8,30
250610772,619198070.0,627042786.0,92,0,0,0,0,0,1,0,0,0,0,-77,32
250610787,15973092.0,15973092.0,93,0,0,0,0,0,1,0,0,0,0,-3,8
250610807,5858395.0,7440166.0,28,0,0,0,0,0,1,0,0,0,0,0,15
250610828,25222930.0,29468222.0,51,0,0,0,0,0,1,0,0,0,0,-74,30
250610837,67836010.0,84555388.0,361,0,0,0,0,0,1,0,0,0,0,-96,31
250610847,341060609.0,424325438.0,228,0,0,0,0,0,1,0,0,0,0,-139,60
250610848,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0
250610852,51396832.0,60649329.0,467,0,0,0,0,0,1,0,0,0,0,-536,32
250610856,6374270.0,7986567.0,80,0,0,0,0,0,1,0,0,0,0,0,22
250610860,40686484.0,51671835.0,939,0,0,0,0,0,1,0,0,0,0,-37,39
250610868,1009000.0,1281430.0,5,0,0,0,0,0,1,0,0,0,0,0,15
250704034,91503146.0,111561676.0,133,0,0,0,0,0,1,0,0,0,0,-16,31
250704042,24615.0,30047.4,7,0,0,0,1,0,1,0,0,0,0,7,17
250704048,15565309.0,15565309.0,279,0,0,0,0,0,1,0,0,0,0,0,30
250704082,176449584.0,224090988.5,374,0,0,0,1,0,1,0,0,0,0,-74,60
250704092,19485000.0,24745950.0,183,0,0,0,0,0,1,0,0,0,0,-13,60
250704101,0.0,0.0,4,0,0,0,0,0,1,0,0,0,0,0,2
250704106,29770000.0,33007300.0,25,0,0,0,0,0,1,0,0,0,0,0,31
250704110,5800390.0,7366498.0,60,0,0,0,0,0,1,0,0,0,0,-27,41
250704118,5535600.0,7030212.0,54,0,0,0,0,0,1,0,0,0,0,3,9
250704122,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,10,10
250704129,291113047.0,292091000.0,96,0,0,0,0,0,1,0,0,0,0,0,22
250704135,9430863.0,11977186.0,113,0,0,0,0,0,1,0,0,0,0,0,11
250704137,69491990.0,87174827.0,51,0,0,0,0,0,1,0,0,0,0,-2,39
250704141,133955519.0,170123507.0,366,0,0,0,0,0,1,0,0,0,0,-17,30
250704143,1344000.0,1706880.0,3,0,0,0,0,0,1,0,0,0,0,16,30
250714503,1901000.0,2414270.0,9,0,0,0,0,0,1,0,0,0,0,0,9
250714516,8821700.0,11203559.0,6,0,0,0,0,0,1,0,0,0,0,8,30
250714518,10774900.0,11661715.0,44,0,0,0,0,0,1,0,0,0,0,0,31
250714522,180859706.0,228934118.0,356,0,0,0,0,0,1,0,0,0,0,-6,30
250714525,222188391.0,281806774.0,70,0,0,0,0,0,1,0,0,0,0,-9,37
250714530,318583465.0,377076496.0,110,0,0,0,0,0,1,0,0,0,0,-4,32
250714539,19359912.0,24587092.0,149,0,0,0,0,0,1,0,0,0,0,-5,32
250714555,48335375.0,61385936.0,64,0,0,0,0,0,1,0,0,0,0,0,14
250724253,157474838.42000008,191305896.44999993,167,0,0,0,1,0,1,0,0,0,0,-3,39
250724261,24785530.95,31469911.95,1172,0,0,0,1,0,1,0,0,0,0,-25,30
250724276,988069.0,1254848.0,5,0,0,0,0,0,1,0,0,0,0,0,21
250724280,254193994.0,318139205.0,266,0,0,0,1,0,1,0,0,0,0,-35,51
250724284,157896115.0,185124209.0,284,0,0,0,0,0,1,0,0,0,0,-6,35
250724296,15000.0,15000.0,2,0,0,0,0,0,1,0,0,0,0,0,0
250724298,492642.0,624331.0,35,0,0,0,0,0,1,0,0,0,0,0,30
250734577,404812563.0,463805348.0,709,0,0,0,0,0,1,0,0,0,0,-32,33
250734605,30707948.0,38999097.0,13,0,0,0,0,0,1,0,0,0,0,0,33
250734611,121570031.0,154384890.0,482,0,0,0,1,0,1,0,0,0,0,-23,31
250734615,7836000.0,9951720.0,8,0,0,0,0,0,1,0,0,0,0,15,15
251572304,36688000.0,43902400.0,34,0,0,0,0,0,1,0,0,0,0,19,31
251572306,9000.0,9000.0,13,0,0,0,0,0,1,0,0,0,0,0,8
251574620,21130495.0,21130495.0,58,0,0,0,0,0,1,0,0,0,0,-2,30
251574624,471201881.0,567594283.0,1377,0,0,0,0,0,1,0,0,0,0,-392,30
251574627,796153.0,1011114.0,1,0,0,0,0,0,1,0,0,0,0,7,7
251595895,3141000.0,3989070.0,41,0,0,0,0,0,1,0,0,0,0,-34,31
251595902,7134404.0,9060709.0,157,0,0,0,0,0,1,0,0,0,0,0,30
251595914,25109686.0,29666391.0,135,0,0,0,0,0,1,0,0,0,0,8,8
251595919,22200000.0,22200000.0,42,0,0,0,0,0,1,0,0,0,0,7,19
251595920,57791094.0,73394687.0,111,0,0,0,0,0,1,0,0,0,0,0,16
251595926,41269112.0,52411771.0,44,0,0,0,0,0,1,0,0,0,0,6,43
251595928,13825619.0,17073751.0,145,0,0,0,0,0,1,0,0,0,0,-366,547
251595936,4872877.0,5825177.0,54,0,0,0,0,0,1,0,0,0,0,0,8
251595938,1.0,1.0,7,0,0,0,0,0,1,0,0,0,0,0,35
251636377,133099298.0,169036107.0,422,0,0,0,0,0,1,0,0,0,0,-28,30
251636383,35287553.0,39399677.0,463,0,0,0,0,0,1,0,0,0,0,-31,30
251636392,275185908.0,294237697.0,233,0,0,0,0,0,1,0,0,0,0,-33,30
251636395,87947160.0,111692928.0,311,0,0,0,0,0,1,0,0,0,0,0,32
251636396,21542150.0,21542150.0,69,0,0,0,0,0,1,0,0,0,0,0,15
251636400,363826362.0,462059479.0,153,0,0,0,0,0,1,0,0,0,0,-91,15
251636404,4045437097.21,5084465860.460001,1072,0,0,0,1,0,1,0,0,0,0,-9,83
251636423,44011160.0,49116462.0,271,0,0,0,0,0,1,0,0,0,0,-52,60
251636425,18593584.0,23527454.0,57,0,0,0,0,0,1,0,0,0,0,4,40
251636429,280797803.0,355474166.0,2264,0,0,0,0,0,1,0,0,0,0,-58,73
251636434,33187573.0,42148223.0,85,0,0,0,0,0,1,0,0,0,0,2,31
251636435,7573854.0,9618800.0,75,0,0,0,0,0,1,0,0,0,0,-36,32
251636441,1113685.0,1113685.0,19,0,0,0,1,0,1,0,0,0,0,0,30
251636443,55963365.0,71073474.0,102,0,0,0,0,0,1,0,0,0,0,1,30
251636446,28685027.0,31479957.0,440,0,0,0,0,0,1,0,0,0,0,-25,59
251636456,45877086.0,58234999.0,667,0,0,0,0,0,1,0,0,0,0,-43,15
251636459,584321.0,742087.0,32,0,0,0,0,0,1,0,0,0,0,8,15
251636491,267062750.91000003,335586689.54,1046,0,0,0,1,0,1,0,0,0,1,-42,46
251636498,22375858.0,28417335.0,76,0,0,0,0,0,1,0,0,0,0,-24,8
251636507,33872618.0,43018225.0,144,0,0,0,0,0,1,0,0,0,0,-127,32
251636510,1530000.0,1943100.0,23,0,0,0,0,0,1,0,0,0,0,6,8
251636511,447333947.0599998,564160515.8599999,3655,0,0,0,1,0,1,0,0,0,0,-73,92
251636523,18700000.0,19780000.0,40,0,0,0,0,0,1,0,0,0,0,1,8
251636526,346013362.0,401765154.0,1632,0,0,0,0,0,1,0,0,0,0,-24,33
251636528,63795.0,76161.0,8,0,0,0,0,0,1,0,0,0,0,0,30
251636532,21504445.5,26908505.25,117,0,0,0,1,0,1,0,0,0,0,-3,30
251636533,368183828.0,382448865.0,256,0,0,0,0,0,1,0,0,0,0,0,61
251636535,139239333.21,176758095.20999998,201,0,0,0,1,0,1,0,0,0,0,-31,31
251636542,30075400.0,38195765.0,26,0,0,0,0,0,1,0,0,0,0,29,31
251636548,46365644.0,58884383.0,512,0,0,0,0,0,1,0,0,0,0,-47,21
251636558,20000.0,25400.0,1,0,0,0,0,0,1,0,0,0,0,0,0
251636560,29717500.0,37741226.0,54,0,0,0,0,0,1,0,0,0,0,9,31
251636562,435375494.0,463500492.0,82,0,0,0,0,0,1,0,0,0,0,-1,60
251660306,302917723.0,357588431.0,125,0,0,0,0,0,1,0,0,0,0,-36,30
251660320,10944152.489999998,13858277.27,117,0,0,0,1,0,1,0,0,0,0,-85,44
251660322,57320868.0,57320868.0,110,0,0,0,0,0,1,0,0,0,0,-31,35
251660333,408640.0,408640.0,7,0,0,0,0,0,1,0,0,0,0,-26,8
251660335,33266086.0,42247930.0,47,0,0,0,0,0,1,0,0,0,0,0,17
251660345,177100.0,177100.0,4,0,0,0,0,0,1,0,0,0,0,5,8
251660351,64702120.0,80383367.0,54,0,0,0,0,0,1,0,0,0,0,-13,30
251660353,26374168.0,26374168.0,75,0,0,0,0,0,1,0,0,0,0,-2,15
251660357,95905103.0,112639064.0,469,0,0,0,0,0,1,0,0,0,0,-133,71
251660359,7911383.0,10047456.0,11,0,0,0,0,0,1,0,0,0,0,-9,8
251660366,600000.0,762000.0,1,0,0,0,0,0,1,0,0,0,0,8,8
251660375,130215000.0,165373050.0,58,0,0,0,0,0,1,0,0,0,0,-7,75
251660381,8269000.0,10501630.0,7,0,0,0,0,0,1,0,0,0,0,15,30
251660397,72230.0,77522.0,2,0,0,0,0,0,1,0,0,0,0,0,8
251660402,173301154.0,216905747.0,1852,0,0,0,0,0,1,0,0,0,0,-19,30
251660410,5956000.0,5956000.0,33,0,0,0,0,0,1,0,0,0,0,8,30
251660412,1023084561.0,1131625410.0,108,0,0,0,0,0,1,0,0,0,0,-13,30
251660417,25598219.0,27977156.0,54,0,0,0,0,0,1,0,0,0,0,1,6
251660422,12514531.0,15893442.0,43,0,0,0,0,0,1,0,0,0,0,0,8
251660425,87486260.0,107477475.0,28,0,0,0,0,0,1,0,0,0,0,-14,87
251660429,125743416.0,159694143.0,176,0,0,0,0,0,1,0,0,0,0,-8,28
251660431,262754708.2,333605965.51000005,629,0,0,0,1,0,1,0,0,0,0,-112,63
251660433,321873378.09999996,408608349.3399999,578,0,0,0,1,0,1,0,0,0,0,-36,61
251660435,35373500.0,42516620.0,40,0,0,0,0,0,1,0,0,0,0,-1,30
251688227,4796027.0,6090956.0,59,0,0,0,0,0,1,0,0,0,0,0,30
251688231,10844410.0,13140828.0,71,0,0,0,0,0,1,0,0,0,0,8,15
251688236,992698.0,1260726.0,1,0,0,0,0,0,1,0,0,0,0,30,30
251688239,62450095.0,77054003.0,416,0,0,0,1,0,1,0,0,0,0,-13,45
251688241,23097214.76,24338433.09,394,0,0,0,1,0,1,0,0,0,0,-10,30
251688247,143695206.0,182492908.0,141,0,0,0,1,0,1,0,0,0,0,-1,30
251688249,10035000.0,10035000.0,37,0,0,0,0,0,1,0,0,0,0,0,17
251688250,104922372.0,133251414.0,126,0,0,0,0,0,1,0,0,0,0,-94,38
251688255,77797323.0,97846198.0,59,0,0,0,0,0,1,0,0,0,0,0,40
251688259,141342379.78,178335938.96,837,0,0,0,1,0,1,0,0,0,0,-22,38
251688268,33178330.0,41832736.0,179,0,0,0,0,0,1,0,0,0,0,0,17
251688270,786592000.0,786634390.0,27,0,0,0,0,0,1,0,0,0,0,-366,10
251688276,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,8,8
251688279,6835698.0,8681339.0,36,0,0,0,0,0,1,0,0,0,0,7,31
251688289,65000.0,82550.0,1,0,0,0,0,0,1,0,0,0,0,14,14
251688296,2114347.0,2685218.0,24,0,0,0,0,0,1,0,0,0,0,5,61
251701794,554000.0,554000.0,8,0,0,0,0,0,1,0,0,0,0,-7,8
251701801,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,8,8
251701805,60000.0,60000.0,3,0,0,0,0,0,1,0,0,0,0,10,10
251701813,91222809.0,115852869.0,3650,0,0,0,0,0,1,0,0,0,0,-187,45
251701818,1791328.0,1791328.0,14,0,0,0,1,0,1,0,0,0,0,8,30
253884726,26480000.0,29714600.0,13,0,0,0,0,0,1,0,0,0,0,15,30
253884733,244893.0,244893.0,2,0,0,0,0,0,1,0,0,0,0,4,5
254142828,18470250.0,23457222.0,72,0,0,0,0,0,1,0,0,0,0,13,45
254142837,3759154.0,4774132.0,17,0,0,0,0,0,1,0,0,0,0,0,15
254142840,6200000.0,7874000.0,8,0,0,0,0,0,1,0,0,0,0,7,12
254142842,9396539.0,11933607.0,23,0,0,0,0,0,1,0,0,0,0,0,30
254142848,6211767.0,7888948.0,73,0,0,0,0,0,1,0,0,0,0,-10,8
254235407,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,7,7
